row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	country	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank
555	Potential duplicate record	GU-2022-Wallhamn-COI:plankton3_9SEP_COI:Wallhamn_COI_ASV_908	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton3_9SEP_COI:Wallhamn_COI_ASV_908	13	DNA sequence reads	By data provider: |Mollusca|Gastropoda|Littorinimorpha|Hydrobiidae|Hydrobia|ulvae||; By ASV portal: Animalia|Mollusca|Gastropoda|Littorinimorpha|Hydrobiidae|Hydrobiidae_X|Hydrobiidae|XX|BOLD:AAA7911	https://www.ebi.ac.uk/ena/browser/view/ERR10920219	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671496	GU-2022-Wallhamn-COI:plankton3_9SEP_COI	2022-09-09	https://doi.org/10.3389/fmars.2020.572680	1823	DNA sequence reads	Sweden	Wallhamn	2	2	58.00404823	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:679fec6fcd362b99a617bebb4b14cc89	BOLD:AAA7911	Animalia	Mollusca	Littorinimorpha	Gastropoda	Hydrobiidae	Hydrobiidae_X	Hydrobiidae	XX	unranked
4	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_23JUN_COI:Wallhamn_COI_ASV_154	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_23JUN_COI:Wallhamn_COI_ASV_154	68	DNA sequence reads	By data provider: |Chlorophyta|Mamiellophyceae|Mamiellales||Bathycoccus|prasinos||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920202	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671479	GU-2022-Wallhamn-COI:vatten1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	470	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:fe5b38d2e9971e80130fccc93392ba56	Unassigned	Unassigned								kingdom
10	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_23JUN_COI:Wallhamn_COI_ASV_518	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_23JUN_COI:Wallhamn_COI_ASV_518	4	DNA sequence reads	By data provider: |Annelida|Polychaeta|Terebellida|Cirratulidae|Tharyx|setigera||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920202	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671479	GU-2022-Wallhamn-COI:vatten1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	470	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:949dfe1ba28367afd3500b19589dccaa	Unassigned	Unassigned								kingdom
68	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_105	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_105	80	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920205	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671482	GU-2022-Wallhamn-COI:vatten1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	175	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:ef96acbfae44b51fec1c10d70ce66e0a	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
69	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_1122	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_1122	8	DNA sequence reads	By data provider: |Annelida|Polychaeta|Terebellida|Cirratulidae|Tharyx|setigera||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920205	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671482	GU-2022-Wallhamn-COI:vatten1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	175	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:ac041f4560605604edee120205a6c004	Unassigned	Unassigned								kingdom
71	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_154	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_154	63	DNA sequence reads	By data provider: |Chlorophyta|Mamiellophyceae|Mamiellales||Bathycoccus|prasinos||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920205	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671482	GU-2022-Wallhamn-COI:vatten1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	175	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:fe5b38d2e9971e80130fccc93392ba56	Unassigned	Unassigned								kingdom
72	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_164	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_164	10	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920205	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671482	GU-2022-Wallhamn-COI:vatten1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	175	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:8c063e96aafdc9e188cdfe1c835fc8c1	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
74	Potential duplicate record	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_542	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten1_4AUG_COI:Wallhamn_COI_ASV_542	1	DNA sequence reads	By data provider: |Bacillariophyta|Mediophyceae|Thalassiosirales|Skeletonemataceae|Skeletonema|pseudocostatum||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920205	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671482	GU-2022-Wallhamn-COI:vatten1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	175	DNA sequence reads	Sweden	Wallhamn	4	4	58.00525338	11.70251053	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:dd1ced0a573614fb62d19210fd363116	Unassigned	Unassigned								kingdom
19	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_108	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_108	7	DNA sequence reads	By data provider: |Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|cf.succinea||; By ASV portal: Animalia|Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|succinea||BOLD:AAL7714	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:c1b4116b371335a87e973512ce4d8dfe	BOLD:AAL7714	Animalia	Annelida	Phyllodocida	Polychaeta	Nereididae	Alitta	succinea		unranked
22	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_154	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_154	21	DNA sequence reads	By data provider: |Chlorophyta|Mamiellophyceae|Mamiellales||Bathycoccus|prasinos||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:fe5b38d2e9971e80130fccc93392ba56	Unassigned	Unassigned								kingdom
24	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_183	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_183	8	DNA sequence reads	By data provider: |Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|cf.succinea||; By ASV portal: Animalia|Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|succinea||BOLD:AAL7714	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:9a9a50c1dc999052177f8076591f7b76	BOLD:AAL7714	Animalia	Annelida	Phyllodocida	Polychaeta	Nereididae	Alitta	succinea		unranked
27	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_273	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_273	25	DNA sequence reads	By data provider: |Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|saltoni||; By ASV portal: Animalia|Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|succinea||BOLD:AAL7714	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:78fe6b5a280e91f0d9a1efb128991296	BOLD:AAL7714	Animalia	Annelida	Phyllodocida	Polychaeta	Nereididae	Alitta	succinea		unranked
29	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_475	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_475	1	DNA sequence reads	By data provider: |Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|cf. australis||; By ASV portal: Animalia|Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|succinea||BOLD:AAL7714	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:6de055db8332016c67a424e583db2dff	BOLD:AAL7714	Animalia	Annelida	Phyllodocida	Polychaeta	Nereididae	Alitta	succinea		unranked
30	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_518	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_518	13	DNA sequence reads	By data provider: |Annelida|Polychaeta|Terebellida|Cirratulidae|Tharyx|setigera||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:949dfe1ba28367afd3500b19589dccaa	Unassigned	Unassigned								kingdom
31	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_542	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_542	21	DNA sequence reads	By data provider: |Bacillariophyta|Mediophyceae|Thalassiosirales|Skeletonemataceae|Skeletonema|pseudocostatum||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:dd1ced0a573614fb62d19210fd363116	Unassigned	Unassigned								kingdom
39	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_685	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_23JUN_COI:Wallhamn_COI_ASV_685	24	DNA sequence reads	By data provider: |Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Planktomarina|temperata||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920203	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671480	GU-2022-Wallhamn-COI:vatten2_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	552	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:b95efdf42c3d9e9fee04cedf32485fb7	Unassigned	Unassigned								kingdom
79	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_105	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_105	34	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920206	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671483	GU-2022-Wallhamn-COI:vatten2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	216	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:ef96acbfae44b51fec1c10d70ce66e0a	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
81	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_154	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_154	59	DNA sequence reads	By data provider: |Chlorophyta|Mamiellophyceae|Mamiellales||Bathycoccus|prasinos||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920206	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671483	GU-2022-Wallhamn-COI:vatten2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	216	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:fe5b38d2e9971e80130fccc93392ba56	Unassigned	Unassigned								kingdom
82	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_164	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_164	52	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|parvus||BOLD:AAU0467	https://www.ebi.ac.uk/ena/browser/view/ERR10920206	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671483	GU-2022-Wallhamn-COI:vatten2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	216	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:8c063e96aafdc9e188cdfe1c835fc8c1	BOLD:AAU0467	Animalia	Arthropoda	Calanoida	Copepoda	Paracalanidae	Paracalanus	parvus		unranked
83	Potential duplicate record	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_518	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten2_4AUG_COI:Wallhamn_COI_ASV_518	8	DNA sequence reads	By data provider: |Annelida|Polychaeta|Terebellida|Cirratulidae|Tharyx|setigera||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920206	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671483	GU-2022-Wallhamn-COI:vatten2_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	216	DNA sequence reads	Sweden	Wallhamn	4	4	58.01068743	11.69856232	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:949dfe1ba28367afd3500b19589dccaa	Unassigned	Unassigned								kingdom
52	Potential duplicate record	GU-2022-Wallhamn-COI:vatten3_23JUN_COI:Wallhamn_COI_ASV_108	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:vatten3_23JUN_COI:Wallhamn_COI_ASV_108	5	DNA sequence reads	By data provider: |Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|cf.succinea||; By ASV portal: Animalia|Annelida|Polychaeta|Phyllodocida|Nereididae|Alitta|succinea||BOLD:AAL7714	https://www.ebi.ac.uk/ena/browser/view/ERR10920204	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671481	GU-2022-Wallhamn-COI:vatten3_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	998	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:c1b4116b371335a87e973512ce4d8dfe	BOLD:AAL7714	Animalia	Annelida	Phyllodocida	Polychaeta	Nereididae	Alitta	succinea		unranked
