row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	country	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
2965	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_49	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_49	102	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura_dioica||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Appendicularia|Oikopleura|dioica||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:9c3291f57ec439dbd2bb46a2932c5420	Oikopleura dioica	Urochordata_X	Urochordata	Appendicularia	Oikopleura	dioica		species	Domain = 'Eukaryota'
2557	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_490	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_490	133	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|||||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.91	ASV:48058f024c5c1caba3e2d5f301f4eedb	Dino-Group-II	Dino-Group-II	Syndiniales					order	Domain = 'Eukaryota'
2978	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_510	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_510	67	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-39|Dino-Group-II-Clade-39_X|Dino-Group-II-Clade-39_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-39|Dino-Group-II-Clade-39_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:6d8ce1b69cc12b55d8fd2b2d96d27d11	Dino-Group-II-Clade-39_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-39	Dino-Group-II-Clade-39_X			genus	Domain = 'Eukaryota'
2979	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_511	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_511	12	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-57|Dino-Group-II-Clade-57_X|Dino-Group-II-Clade-57_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-57|Dino-Group-II-Clade-57_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.52	ASV:352fdae8703db7f8685b507b99dddc4a	Dino-Group-II-Clade-57_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-57	Dino-Group-II-Clade-57_X			genus	Domain = 'Eukaryota'
2985	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_522	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_522	35	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|Dino-Group-II-Clade-10-and-11_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:7ba4b62402f54de2d830e709e0b60b4d	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X			genus	Domain = 'Eukaryota'
2986	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_523	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_523	16	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-32|Dino-Group-II-Clade-32_X|Dino-Group-II-Clade-32_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-32|Dino-Group-II-Clade-32_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:69c8543d0cd4c1c6a42e210eaa906288	Dino-Group-II-Clade-32_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-32	Dino-Group-II-Clade-32_X			genus	Domain = 'Eukaryota'
2987	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_525	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_525	187	DNA sequence reads	By data provider: Hacrobia|Picozoa|Picozoa_X|Picozoa_XX|Picozoa_XXX|Picomonas|Picomonas_judraskeda||; By ASV portal: Archaeplastida|Picozoa|Picomonadea|Picomonadida|Picomonadidae|Picomonas|judraskeda||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:4a64ff4da21e8fb082077c6783fbe4d3	Picomonas judraskeda	Picomonadida	Picomonadea	Picomonadidae	Picomonas	judraskeda		species	Domain = 'Eukaryota'
2990	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_53	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_53	67	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura_dioica||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Appendicularia|Oikopleura|dioica||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:21ab6e84bc326acf389ac9711cd86a9d	Oikopleura dioica	Urochordata_X	Urochordata	Appendicularia	Oikopleura	dioica		species	Domain = 'Eukaryota'
2992	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_532	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_532	62	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|Dino-Group-II-Clade-10-and-11_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-10-and-11|Dino-Group-II-Clade-10-and-11_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:d177280c9fd0c0e22a5f0be8099640fa	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X			genus	Domain = 'Eukaryota'
2993	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_534	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_534	25	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Chrysophyceae|Chrysophyceae_X|||||; By ASV portal: TSAR|Stramenopiles|Chrysophyceae||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2761a399339927a636482a9e8e8c8b91	Chrysophyceae		Chrysophyceae					class	Domain = 'Eukaryota'
2999	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_543	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_543	14	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Imbricatea|Filosa-Imbricatea_X|Filosa-Imbricatea_XX|Filosa-Imbricatea_XXX|Filosa-Imbricatea_XXX_sp.||; By ASV portal: TSAR|Rhizaria|Filosa-Imbricatea|Filosa-Imbricatea_X|Filosa-Imbricatea_XX|Filosa-Imbricatea_XXX|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:90300c7f6f03a015c0072e5feddd08ae	Filosa-Imbricatea_XXX	Filosa-Imbricatea_X	Filosa-Imbricatea	Filosa-Imbricatea_XX	Filosa-Imbricatea_XXX			genus	Domain = 'Eukaryota'
3001	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_545	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_545	5	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Ascidiacea|Ciona|Ciona_intestinalis||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Ascidiacea|Ciona|intestinalis||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:bdfa548afe71889b244f6d9c2ba4e04a	Ciona intestinalis	Urochordata_X	Urochordata	Ascidiacea	Ciona	intestinalis		species	Domain = 'Eukaryota'
3003	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_548	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_548	13	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-32|Dino-Group-II-Clade-32_X|Dino-Group-II-Clade-32_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-32|Dino-Group-II-Clade-32_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:453e240376840c853b73f87ae5d3b357	Dino-Group-II-Clade-32_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-32	Dino-Group-II-Clade-32_X			genus	Domain = 'Eukaryota'
3009	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_555	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_555	5	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-32|Dino-Group-II-Clade-32_X|Dino-Group-II-Clade-32_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-32|Dino-Group-II-Clade-32_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:af3a59a92c81cf98d41c38be056a6adb	Dino-Group-II-Clade-32_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-32	Dino-Group-II-Clade-32_X			genus	Domain = 'Eukaryota'
3015	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_565	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_565	3	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyta_X|Radial-centric-basal-Coscinodiscophyceae|Leptocylindrus|Leptocylindrus_danicus||; By ASV portal: TSAR|Stramenopiles|Mediophyceae|Chaetocerotales|Leptocylindraceae|Leptocylindrus|danicus||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:e4c87f80683557a58d6db035ddd24b84	Leptocylindrus danicus	Chaetocerotales	Mediophyceae	Leptocylindraceae	Leptocylindrus	danicus		species	Domain = 'Eukaryota'
3016	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_568	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_568	99	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Sarcomonadea|Glissomonadida|Bodomorphidae|Bodomorpha|Bodomorpha_minima||; By ASV portal: TSAR|Rhizaria|||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:e42e8c90b9df4f33126a5fc250c89827	Rhizaria							phylum	Domain = 'Eukaryota'
3022	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_577	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_577	6	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-57|Dino-Group-II-Clade-57_X|Dino-Group-II-Clade-57_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-II|Dino-Group-II-Clade-57|Dino-Group-II-Clade-57_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.52	ASV:ff9e19e9f6c773c476514bb3364ed6e7	Dino-Group-II-Clade-57_X	Dino-Group-II	Syndiniales	Dino-Group-II-Clade-57	Dino-Group-II-Clade-57_X			genus	Domain = 'Eukaryota'
3024	Potential duplicate record	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_579	https://ror.org/01tm6cn81	GU-2022-Wallhamn-18S	GU	18S Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-18S:vatten3_4AUG_18S:Wallhamn_ASV_579	15	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura_dioica||; By ASV portal: Obazoa|Opisthokonta|Urochordata|Urochordata_X|Appendicularia|Oikopleura|dioica||	https://www.ebi.ac.uk/ena/browser/view/ERR10920228	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671505	GU-2022-Wallhamn-18S:vatten3_4AUG_18S	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	80348	DNA sequence reads	Sweden	Wallhamn	4	4	58.00388905	11.70306843	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:bd6cfa887fa8ec05eb2b8afd63779047	Oikopleura dioica	Urochordata_X	Urochordata	Appendicularia	Oikopleura	dioica		species	Domain = 'Eukaryota'
